Wall time,Step,Value
1752731026.620909,319106,4.514431476593018
1752731063.826948,638212,5.960451126098633
1752731097.174564,957318,6.319514751434326
1752731129.694638,1276424,7.361085414886475
1752731158.333199,1595530,7.789089202880859
1752731186.378625,1914636,8.15217399597168
1752731214.135339,2233742,8.884088516235352
1752731241.093623,2552848,9.420672416687012
1752731268.954697,2871954,9.780884742736816
1752731295.890607,3191060,10.083647727966309
1752731324.211775,3510166,10.839691162109375
1752731352.348028,3829272,11.785894393920898
1752731379.471353,4148378,12.211600303649902
1752731408.147878,4467484,12.780356407165527
1752731437.072236,4786590,13.650151252746582
1752731467.106857,5105696,14.41711139678955
1752731496.210696,5424802,15.627010345458984
1752731523.625279,5743908,16.810483932495117
1752731551.648673,6063014,17.9813175201416
1752731577.653223,6382120,19.62726402282715
1752731605.985706,6701226,21.823007583618164
1752731632.885486,7020332,24.177888870239258
1752731660.713307,7339438,26.58332633972168
1752731686.232553,7658544,29.1530704498291
1752731715.112882,7977650,32.81953811645508
1752731744.039058,8296756,35.458797454833984
1752731773.743468,8615862,38.46860885620117
1752731801.617082,8934968,41.801292419433594
1752731831.663831,9254074,43.907989501953125
1752731861.154985,9573180,48.18744659423828
1752731890.28551,9892286,51.42246627807617
1752731920.033387,10211392,55.757652282714844
1752731948.785484,10530498,58.281436920166016
1752731978.106795,10849604,62.266754150390625
1752732007.84874,11168710,65.05020904541016
1752732036.094446,11487816,67.7210693359375
1752732066.260607,11806922,70.40226745605469
1752732094.584222,12126028,73.99175262451172
1752732124.333827,12445134,76.13866424560547
1752732153.725804,12764240,78.22295379638672
1752732183.910792,13083346,79.75859832763672
1752732213.205623,13402452,82.2301025390625
1752732243.525382,13721558,83.9909439086914
1752732273.779647,14040664,86.06546783447266
1752732303.59526,14359770,87.23113250732422
1752732332.72688,14678876,87.89813232421875
1752732362.756252,14997982,88.61051177978516
1752732392.753602,15317088,89.33323669433594
1752732423.60221,15636194,90.39836120605469
1752732453.607027,15955300,91.72086334228516
1752732483.453459,16274406,92.42118072509766
1752732513.212524,16593512,91.98110961914062
1752732544.153513,16912618,92.8658447265625
1752732573.76317,17231724,93.7770004272461
1752732603.864828,17550830,94.28945922851562
1752732634.244667,17869936,94.48076629638672
1752732665.005798,18189042,94.49110412597656
1752732695.746168,18508148,94.72148132324219
1752732727.136216,18827254,95.43558502197266
1752732756.81101,19146360,95.30115509033203
1752732785.874743,19465466,95.41720581054688
1752732816.364568,19784572,96.28067779541016
1752732848.831513,20103678,95.95723724365234
1752732880.036407,20422784,95.89691162109375
1752732911.822301,20741890,96.32549285888672
1752732944.537228,21060996,96.44096374511719
1752732976.487599,21380102,96.04513549804688
1752733008.45402,21699208,96.42143249511719
1752733041.351255,22018314,96.51105499267578
1752733072.81695,22337420,96.9402084350586
1752733104.20163,22656526,96.66674041748047
1752733135.622028,22975632,96.53173828125
1752733167.847311,23294738,96.7586669921875
1752733199.717169,23613844,96.8724136352539
1752733231.214672,23932950,97.00052642822266
1752733263.230754,24252056,96.8724136352539
1752733296.062356,24571162,97.11485290527344
1752733328.978884,24890268,97.30846405029297
1752733360.533843,25209374,97.36878204345703
1752733393.200557,25528480,97.39405822753906
1752733425.600043,25847586,96.53633117675781
1752733457.103729,26166692,97.08383178710938
1752733488.936588,26485798,97.32052612304688
1752733521.915508,26804904,97.53596496582031
1752733553.526425,27124010,97.38085174560547
1752733584.851581,27443116,97.50321960449219
1752733618.072852,27762222,97.59571075439453
1752733649.825629,28081328,97.09819030761719
1752733681.387667,28400434,97.27456665039062
1752733713.085371,28719540,97.3176498413086
1752733744.823255,29038646,97.58307647705078
1752733776.839511,29357752,97.39176177978516
1752733809.21485,29676858,97.623291015625
1752733841.086618,29995964,97.5198745727539
1752733873.357317,30315070,97.53596496582031
1752733905.017549,30634176,97.31190490722656
1752733936.685785,30953282,97.17747497558594
1752733969.866251,31272388,97.8634262084961
1752734001.545954,31591494,97.52561950683594
1752734033.220847,31910600,97.62271118164062
