1,3.7916977405548096
2,5.231862545013428
3,4.776739120483398
4,5.585639476776123
5,4.434928894042969
6,4.499251842498779
7,4.111817359924316
8,4.184741973876953
9,3.987284898757935
10,4.120419025421143
11,4.454749584197998
12,4.306656837463379
13,4.424083709716797
14,4.9199700355529785
15,5.009349346160889
16,6.075168132781982
17,4.997382164001465
18,4.55908727645874
19,6.411368846893311
20,5.5714287757873535
21,6.510097026824951
22,4.832086563110352
23,6.795811653137207
24,4.624906539916992
25,7.041136741638184
26,7.464472770690918
27,8.406132698059082
28,7.176514625549316
29,8.33545207977295
30,8.844801902770996
31,8.086013793945312
32,8.889304161071777
33,8.362751960754395
34,8.726252555847168
35,8.940912246704102
36,7.764771938323975
37,9.214285850524902
38,7.860508441925049
39,8.501121520996094
40,8.946147918701172
41,9.293567657470703
42,8.565071105957031
43,9.521690368652344
44,9.599102020263672
45,8.85115909576416
46,8.721765518188477
47,9.219895362854004
48,9.02468204498291
49,9.560209274291992
50,9.70830249786377
51,9.655198097229004
52,9.43642520904541
53,10.32610321044922
54,9.869483947753906
55,9.772998809814451
56,9.966716766357422
57,9.75130844116211
58,10.067688941955566
59,9.956993103027344
60,9.797307014465332
61,9.813387870788574
62,10.46522045135498
63,10.275616645812988
64,10.32273769378662
65,10.552729606628418
66,10.49476432800293
67,10.54412841796875
68,10.274121284484863
69,10.540762901306152
70,10.541510581970217
71,10.387060165405272
72,10.027673721313477
73,10.746073722839355
74,10.282722473144531
75,10.075542449951172
76,10.68249797821045
77,10.781600952148438
78,10.848541259765623
79,10.562827110290527
80,10.790949821472168
81,10.949888229370115
82,10.473821640014648
83,10.52430820465088
84,10.600598335266112
85,10.611443519592283
86,10.53477954864502
87,10.853403091430664
88,10.749439239501951
89,10.843679428100586
90,10.462602615356444
91,10.85228157043457
92,10.913238525390623
93,10.51944637298584
94,11.22774887084961
95,11.188855171203612
96,10.755048751831056
97,10.471203804016112
98,10.996634483337402
99,10.62789821624756
100,10.962602615356444
