1,4.514431476593018
2,5.960451126098633
3,6.319514751434326
4,7.361085414886475
5,7.789089202880859
6,8.15217399597168
7,8.884088516235352
8,9.420672416687012
9,9.780884742736816
10,10.083647727966309
11,10.839691162109377
12,11.785894393920898
13,12.211600303649902
14,12.780356407165527
15,13.650151252746582
16,14.41711139678955
17,15.627010345458984
18,16.810483932495117
19,17.9813175201416
20,19.62726402282715
21,21.823007583618164
22,24.177888870239254
23,26.58332633972168
24,29.1530704498291
25,32.81953811645508
26,35.458797454833984
27,38.46860885620117
28,41.8012924194336
29,43.907989501953125
30,48.18744659423828
31,51.42246627807617
32,55.75765228271485
33,58.281436920166016
34,62.26675415039063
35,65.05020904541016
36,67.7210693359375
37,70.40226745605469
38,73.99175262451172
39,76.13866424560547
40,78.22295379638672
41,79.75859832763672
42,82.2301025390625
43,83.9909439086914
44,86.06546783447266
45,87.23113250732422
46,87.89813232421875
47,88.61051177978516
48,89.33323669433594
49,90.39836120605467
50,91.72086334228516
51,92.42118072509766
52,91.98110961914062
53,92.8658447265625
54,93.7770004272461
55,94.28945922851562
56,94.48076629638672
57,94.49110412597656
58,94.7214813232422
59,95.43558502197266
60,95.30115509033205
61,95.41720581054688
62,96.28067779541016
63,95.95723724365234
64,95.89691162109376
65,96.32549285888672
66,96.4409637451172
67,96.04513549804688
68,96.4214324951172
69,96.51105499267578
70,96.9402084350586
71,96.66674041748048
72,96.53173828125
73,96.7586669921875
74,96.8724136352539
75,97.00052642822266
76,96.8724136352539
77,97.11485290527344
78,97.30846405029295
79,97.36878204345705
80,97.39405822753906
81,96.5363311767578
82,97.08383178710938
83,97.32052612304688
84,97.53596496582033
85,97.38085174560548
86,97.5032196044922
87,97.59571075439452
88,97.0981903076172
89,97.27456665039062
90,97.3176498413086
91,97.58307647705078
92,97.39176177978516
93,97.623291015625
94,97.5198745727539
95,97.53596496582033
96,97.31190490722656
97,97.17747497558594
98,97.8634262084961
99,97.52561950683594
100,97.62271118164062
