Wall time,Step,Value
1752747562.640433,319106,2.675766706466675
1752747583.262206,638212,5.028421878814697
1752747604.496547,957318,5.561705112457275
1752747625.159429,1276424,5.1290202140808105
1752747645.788711,1595530,3.765519857406616
1752747665.535562,1914636,3.7109198570251465
1752747685.342286,2233742,3.6327598094940186
1752747705.666222,2552848,4.583769798278809
1752747725.897993,2871954,4.423709869384766
1752747746.668548,3191060,4.2034406661987305
1752747766.870217,3510166,4.65856409072876
1752747787.288185,3829272,4.763649940490723
1752747807.97069,4148378,5.191099643707275
1752747829.469891,4467484,6.44091272354126
1752747850.283993,4786590,4.873223781585693
1752747871.951538,5105696,7.258414268493652
1752747893.929677,5424802,6.5800299644470215
1752747914.620469,5743908,5.157442092895508
1752747936.680271,6063014,7.4712042808532715
1752747958.279636,6382120,6.805534839630127
1752747980.803643,6701226,7.235976219177246
1752748001.26575,7020332,6.139117240905762
1752748022.139198,7339438,7.0519819259643555
1752748042.970268,7658544,6.523934364318848
1752748064.375364,7977650,7.155198097229004
1752748086.381899,8296756,7.571802616119385
1752748108.045089,8615862,7.961106777191162
1752748128.937701,8934968,6.929319381713867
1752748150.607168,9254074,7.931937217712402
1752748172.040158,9573180,7.529543876647949
1752748193.504638,9892286,7.40089750289917
1752748215.801223,10211392,7.609573841094971
1752748237.183559,10530498,7.577785968780518
1752748258.638051,10849604,7.762901782989502
1752748280.195122,11168710,7.760658264160156
1752748301.860763,11487816,7.510097026824951
1752748323.257458,11806922,7.520568370819092
1752748345.168973,12126028,7.766267776489258
1752748367.016974,12445134,7.72213888168335
1752748388.739909,12764240,7.541511058807373
1752748410.551872,13083346,7.618923187255859
1752748433.213889,13402452,8.032535552978516
1752748455.066881,13721558,8.062827110290527
1752748476.882976,14040664,7.963724613189697
1752748498.888175,14359770,7.807404518127441
1752748520.891787,14678876,7.791323661804199
1752748543.059265,14997982,7.960732936859131
1752748565.020575,15317088,7.633133888244629
1752748588.177081,15636194,8.534031867980957
1752748610.24758,15955300,8.414360046386719
1752748632.297953,16274406,8.264397621154785
1752748654.574788,16593512,8.288705825805664
1752748676.77078,16912618,8.044877052307129
1752748699.41102,17231724,8.41585636138916
1752748721.352706,17550830,8.072924613952637
1752748743.522138,17869936,8.209797859191895
1752748765.548618,18189042,7.827599048614502
1752748787.567945,18508148,7.9857892990112305
1752748810.253415,18827254,8.660807609558105
1752748832.658543,19146360,7.924831867218018
1752748854.63171,19465466,8.234106063842773
1752748876.914613,19784572,8.619670867919922
1752748899.012534,20103678,8.287958145141602
1752748921.689246,20422784,8.680627822875977
1752748943.760324,20741890,8.192221641540527
1752748965.928161,21060996,8.029170036315918
1752748988.154673,21380102,7.970456123352051
1752749010.909187,21699208,8.815631866455078
1752749033.88519,22018314,8.857891082763672
1752749056.280749,22337420,8.76290225982666
1752749078.404679,22656526,8.314510345458984
1752749100.685819,22975632,8.200075149536133
1752749123.272659,23294738,8.473073959350586
1752749145.780012,23613844,8.75766658782959
1752749168.621488,23932950,8.763649940490723
1752749191.11132,24252056,8.483171463012695
1752749213.605988,24571162,8.56993293762207
1752749236.589489,24890268,8.92109203338623
1752749259.205513,25209374,8.81712818145752
1752749281.446226,25528480,8.235228538513184
1752749304.100705,25847586,8.629019737243652
1752749326.602407,26166692,8.387434959411621
1752749349.378506,26485798,8.679880142211914
1752749372.545249,26804904,9.298055648803711
1752749395.622873,27124010,8.850411415100098
1752749418.082177,27443116,8.742707252502441
1752749440.55893,27762222,8.734853744506836
1752749463.063008,28081328,9.05459976196289
1752749485.651378,28400434,8.908002853393555
1752749508.306991,28719540,9.006357192993164
1752749530.9255,29038646,8.557965278625488
1752749553.735751,29357752,9.199700355529785
1752749576.542444,29676858,8.964098930358887
1752749599.418781,29995964,8.990276336669922
1752749622.071933,30315070,8.988407135009766
1752749644.83148,30634176,8.774868965148926
1752749667.521125,30953282,8.815258026123047
1752749690.155248,31272388,8.580778121948242
1752749713.122873,31591494,9.11817455291748
1752749735.927136,31910600,9.119670867919922
