Wall time,Step,Value
1752747562.640433,319106,4.650262832641602
1752747583.262206,638212,4.485374450683594
1752747604.496547,957318,4.370312690734863
1752747625.159429,1276424,4.268235683441162
1752747645.788711,1595530,4.179495811462402
1752747665.535562,1914636,4.106637001037598
1752747685.342286,2233742,4.040307998657227
1752747705.666222,2552848,3.9706435203552246
1752747725.897993,2871954,3.898259401321411
1752747746.668548,3191060,3.82066011428833
1752747766.870217,3510166,3.738987684249878
1752747787.288185,3829272,3.6610817909240723
1752747807.97069,4148378,3.5776803493499756
1752747829.469891,4467484,3.496384382247925
1752747850.283993,4786590,3.4172189235687256
1752747871.951538,5105696,3.33783221244812
1752747893.929677,5424802,3.2615420818328857
1752747914.620469,5743908,3.1829473972320557
1752747936.680271,6063014,3.112150192260742
1752747958.279636,6382120,3.037651300430298
1752747980.803643,6701226,2.964594841003418
1752748001.26575,7020332,2.894620656967163
1752748022.139198,7339438,2.822720766067505
1752748042.970268,7658544,2.7537288665771484
1752748064.375364,7977650,2.6826653480529785
1752748086.381899,8296756,2.618274450302124
1752748108.045089,8615862,2.5532233715057373
1752748128.937701,8934968,2.489877700805664
1752748150.607168,9254074,2.4252777099609375
1752748172.040158,9573180,2.364595890045166
1752748193.504638,9892286,2.3030760288238525
1752748215.801223,10211392,2.2442500591278076
1752748237.183559,10530498,2.1878087520599365
1752748258.638051,10849604,2.1300833225250244
1752748280.195122,11168710,2.0725317001342773
1752748301.860763,11487816,2.019834518432617
1752748323.257458,11806922,1.963284969329834
1752748345.168973,12126028,1.9138586521148682
1752748367.016974,12445134,1.8632705211639404
1752748388.739909,12764240,1.8150043487548828
1752748410.551872,13083346,1.7685858011245728
1752748433.213889,13402452,1.7202626466751099
1752748455.066881,13721558,1.6771918535232544
1752748476.882976,14040664,1.63278067111969
1752748498.888175,14359770,1.5905801057815552
1752748520.891787,14678876,1.5486923456192017
1752748543.059265,14997982,1.5134915113449097
1752748565.020575,15317088,1.471221923828125
1752748588.177081,15636194,1.4320907592773438
1752748610.24758,15955300,1.396311640739441
1752748632.297953,16274406,1.3654624223709106
1752748654.574788,16593512,1.3279435634613037
1752748676.77078,16912618,1.295596718788147
1752748699.41102,17231724,1.262572169303894
1752748721.352706,17550830,1.2291802167892456
1752748743.522138,17869936,1.2012708187103271
1752748765.548618,18189042,1.1767386198043823
1752748787.567945,18508148,1.1463254690170288
1752748810.253415,18827254,1.1221742630004883
1752748832.658543,19146360,1.092780590057373
1752748854.63171,19465466,1.0678964853286743
1752748876.914613,19784572,1.0454061031341553
1752748899.012534,20103678,1.0199239253997803
1752748921.689246,20422784,0.9952159523963928
1752748943.760324,20741890,0.9774234294891357
1752748965.928161,21060996,0.9550243616104126
1752748988.154673,21380102,0.9364318251609802
1752749010.909187,21699208,0.9121314287185669
1752749033.88519,22018314,0.8948062658309937
1752749056.280749,22337420,0.8769055604934692
1752749078.404679,22656526,0.8591693639755249
1752749100.685819,22975632,0.8403581976890564
1752749123.272659,23294738,0.8212460875511169
1752749145.780012,23613844,0.8070512413978577
1752749168.621488,23932950,0.7953550815582275
1752749191.11132,24252056,0.7749629616737366
1752749213.605988,24571162,0.7601909637451172
1752749236.589489,24890268,0.7439900636672974
1752749259.205513,25209374,0.7371718883514404
1752749281.446226,25528480,0.720172643661499
1752749304.100705,25847586,0.704087495803833
1752749326.602407,26166692,0.6927066445350647
1752749349.378506,26485798,0.6793869137763977
1752749372.545249,26804904,0.6658669710159302
1752749395.622873,27124010,0.6590298414230347
1752749418.082177,27443116,0.6467186808586121
1752749440.55893,27762222,0.6334229111671448
1752749463.063008,28081328,0.6229786276817322
1752749485.651378,28400434,0.6102648973464966
1752749508.306991,28719540,0.6011348366737366
1752749530.9255,29038646,0.5937649011611938
1752749553.735751,29357752,0.581477165222168
1752749576.542444,29676858,0.576839029788971
1752749599.418781,29995964,0.5626182556152344
1752749622.071933,30315070,0.5599313378334045
1752749644.83148,30634176,0.5440363883972168
1752749667.521125,30953282,0.5398745536804199
1752749690.155248,31272388,0.5346378087997437
1752749713.122873,31591494,0.5219969749450684
1752749735.927136,31910600,0.5162658095359802
