Wall time,Step,Value
1752744445.805206,319106,4.22603178024292
1752744474.078588,638212,6.065585136413574
1752744503.382035,957318,7.33350944519043
1752744531.375255,1276424,8.862257957458496
1752744558.739777,1595530,9.86361312866211
1752744585.929487,1914636,11.386616706848145
1752744612.907543,2233742,12.832635879516602
1752744640.580585,2552848,14.925544738769531
1752744667.765157,2871954,16.250919342041016
1752744696.34596,3191060,18.304187774658203
1752744725.214561,3510166,20.833715438842773
1752744754.801664,3829272,23.119657516479492
1752744784.455892,4148378,24.918994903564453
1752744815.45717,4467484,27.036033630371094
1752744846.463838,4786590,29.391489028930664
1752744876.111687,5105696,29.902793884277344
1752744904.55677,5424802,33.49457550048828
1752744932.393557,5743908,35.9976806640625
1752744960.530614,6063014,39.525115966796875
1752744988.835467,6382120,41.02341842651367
1752745017.439377,6701226,43.18584060668945
1752745046.429684,7020332,47.03269958496094
1752745074.99185,7339438,49.708152770996094
1752745102.635104,7658544,51.192665100097656
1752745131.713455,7977650,53.24363327026367
1752745161.262406,8296756,55.92942810058594
1752745190.62557,8615862,57.205970764160156
1752745219.657816,8934968,60.01240921020508
1752745251.390169,9254074,60.330684661865234
1752745281.387308,9573180,62.611454010009766
1752745311.106547,9892286,65.83038330078125
1752745339.728013,10211392,65.31562805175781
1752745369.112304,10530498,70.42237091064453
1752745399.065373,10849604,71.76670837402344
1752745430.371939,11168710,72.4808120727539
1752745458.980749,11487816,74.29450988769531
1752745488.71617,11806922,76.10419464111328
1752745517.099502,12126028,76.74188995361328
1752745548.165201,12445134,77.64959716796875
1752745577.671519,12764240,79.69539642333984
1752745606.484928,13083346,78.87041473388672
1752745636.495881,13402452,80.07801818847656
1752745665.826188,13721558,80.51636505126953
1752745695.987539,14040664,83.79618835449219
1752745724.969276,14359770,85.38583374023438
1752745754.942917,14678876,85.24967956542969
1752745783.718966,14997982,83.98807525634766
1752745813.844096,15317088,85.8161392211914
1752745844.433415,15636194,87.34086608886719
1752745874.977474,15955300,88.70760345458984
1752745906.351038,16274406,88.94200134277344
1752745936.295103,16593512,87.87802124023438
1752745966.608501,16912618,88.5938491821289
1752745996.598244,17231724,89.7911148071289
1752746027.232841,17550830,89.58831024169922
1752746058.572579,17869936,91.2221908569336
1752746089.280596,18189042,91.23368072509766
1752746119.74564,18508148,90.67986297607422
1752746150.968956,18827254,90.35009765625
1752746181.641551,19146360,92.38957977294922
1752746212.469799,19465466,91.98800659179688
1752746244.627336,19784572,92.7859878540039
1752746276.042499,20103678,91.83346557617188
1752746306.692352,20422784,92.88652801513672
1752746338.488966,20741890,93.21973419189453
1752746369.628097,21060996,92.64236450195312
1752746400.58924,21380102,91.99777221679688
1752746432.540342,21699208,93.5426025390625
1752746463.101745,22018314,94.05850982666016
1752746494.067635,22337420,93.2162857055664
1752746525.26162,22656526,94.02748107910156
1752746557.489888,22975632,94.57383728027344
1752746588.297859,23294738,93.59143829345703
1752746618.684413,23613844,94.50431823730469
1752746649.203341,23932950,93.92120361328125
1752746680.650393,24252056,94.57038879394531
1752746711.87791,24571162,94.8145523071289
1752746744.217811,24890268,95.06216430664062
1752746775.114407,25209374,94.2957763671875
1752746806.375051,25528480,94.59164428710938
1752746837.68654,25847586,95.31207275390625
1752746869.433981,26166692,95.6803207397461
1752746900.82656,26485798,95.94746398925781
1752746931.225564,26804904,94.7863998413086
1752746961.306082,27124010,95.22014617919922
1752746992.074674,27443116,95.5614013671875
1752747023.630248,27762222,94.8438491821289
1752747056.958658,28081328,95.30345153808594
1752747087.932734,28400434,95.69296264648438
1752747119.587217,28719540,96.36627960205078
1752747150.858293,29038646,96.26976013183594
1752747183.344731,29357752,96.33467864990234
1752747214.308015,29676858,95.89806365966797
1752747246.057711,29995964,96.43004608154297
1752747277.317559,30315070,95.2684097290039
1752747308.97187,30634176,95.74639129638672
1752747340.027253,30953282,96.33927917480469
1752747372.508284,31272388,96.4283218383789
1752747404.39916,31591494,96.36512756347656
1752747437.771924,31910600,95.79177856445312
