Wall time,Step,Value
1752734138.126364,319106,4.079281806945801
1752734204.940488,638212,6.749439239501953
1752734264.008401,957318,5.001121997833252
1752734324.396064,1276424,5.652580261230469
1752734382.18229,1595530,4.383694648742676
1752734440.819334,1914636,5.10882568359375
1752734498.266021,2233742,4.459610939025879
1752734554.939979,2552848,3.9151084423065186
1752734610.332359,2871954,3.5100972652435303
1752734661.315507,3191060,3.3365743160247803
1752734713.720396,3510166,3.980553388595581
1752734768.999544,3829272,5.294315814971924
1752734823.290693,4148378,4.606207847595215
1752734877.725796,4467484,5.210172176361084
1752734934.169646,4786590,4.9846673011779785
1752734994.332259,5105696,6.741211891174316
1752735057.564182,5424802,4.677636623382568
1752735131.379069,5743908,5.404263496398926
1752735204.537085,6063014,8.240838050842285
1752735267.200723,6382120,4.719521522521973
1752735354.522432,6701226,8.287210464477539
1752735419.562492,7020332,5.573672294616699
1752735509.720339,7339438,7.636499404907227
1752735595.77053,7658544,5.972326278686523
1752735700.019304,7977650,6.928945541381836
1752735787.419894,8296756,6.430067539215088
1752735895.74946,8615862,8.71877384185791
1752736001.5042,8934968,7.271877288818359
1752736113.742683,9254074,9.086013793945312
1752736224.449944,9573180,8.559087753295898
1752736335.651145,9892286,8.634255409240723
1752736451.457237,10211392,9.939043045043945
1752736562.585954,10530498,9.168661117553711
1752736675.142512,10849604,9.818249702453613
1752736786.383867,11168710,9.639491081237793
1752736897.089052,11487816,9.378832817077637
1752737007.766493,11806922,9.712041854858398
1752737117.357165,12126028,8.853403091430664
1752737228.154012,12445134,8.772624969482422
1752737340.202193,12764240,9.483545303344727
1752737451.763486,13083346,9.44577407836914
1752737563.171868,13402452,9.258788108825684
1752737676.282356,13721558,9.790949821472168
1752737791.689665,14040664,10.368736267089844
1752737903.77831,14359770,9.738594055175781
1752738016.342238,14678876,9.88182544708252
1752738134.7409,14997982,10.910994529724121
1752738248.764439,15317088,10.323859214782715
1752738365.458019,15636194,10.992894172668457
1752738482.546353,15955300,11.154824256896973
1752738595.664954,16274406,9.931563377380371
1752738709.844247,16593512,10.547120094299316
1752738823.853971,16912618,10.41062068939209
1752738937.319411,17231724,10.46484661102295
1752739050.482422,17550830,10.676888465881348
1752739165.258526,17869936,10.680627822875977
1752739279.144971,18189042,10.571428298950195
1752739394.013683,18508148,11.060583114624023
1752739510.957942,18827254,11.357891082763672
1752739626.682154,19146360,10.909873008728027
1752739740.122224,19465466,10.866866111755371
1752739856.918401,19784572,11.665669441223145
1752739970.493522,20103678,11.514959335327148
1752740086.557977,20422784,11.986910820007324
1752740203.516663,20741890,11.199326515197754
1752740318.777753,21060996,11.18362045288086
1752740434.333804,21380102,11.549737930297852
1752740549.151309,21699208,11.039266586303711
1752740665.542122,22018314,11.214285850524902
1752740781.891826,22337420,11.37658977508545
1752740894.039604,22656526,10.90650749206543
1752741006.957574,22975632,11.371354103088379
1752741122.546466,23294738,11.281974792480469
1752741240.728485,23613844,11.313387870788574
1752741355.884688,23932950,11.770755767822266
1752741471.157115,24252056,11.899775505065918
1752741589.054707,24571162,12.008227348327637
1752741705.144287,24890268,11.887060165405273
1752741826.101322,25209374,12.109947204589844
1752741939.937554,25528480,11.463725090026855
1752742055.960373,25847586,11.635377883911133
1752742173.016075,26166692,11.852655410766602
1752742287.960211,26485798,11.560956954956055
1752742403.936607,26804904,11.748316764831543
1752742518.74672,27124010,11.046372413635254
1752742637.513981,27443116,12.24869155883789
1752742750.715702,27762222,11.417352676391602
1752742866.113115,28081328,12.097980499267578
1752742980.776361,28400434,12.156694412231445
1752743095.575976,28719540,11.828347206115723
1752743212.572679,29038646,11.730740547180176
1752743328.020425,29357752,11.3470458984375
1752743442.926936,29676858,11.431563377380371
1752743561.692337,29995964,12.081899642944336
1752743676.198142,30315070,11.670905113220215
1752743791.007091,30634176,11.977935791015625
1752743905.208896,30953282,11.800673484802246
1752744020.108935,31272388,11.967090606689453
1752744136.812393,31591494,12.21353816986084
1752744253.276042,31910600,11.789828300476074
