Step,Value
1,4.588761329650879
2,4.412729740142822
3,4.326729774475098
4,4.231239795684815
5,4.181563377380371
6,4.141448020935059
7,4.103129386901856
8,4.066173076629639
9,4.031363487243652
10,3.994246244430542
11,3.9537291526794434
12,3.914087057113648
13,3.869810104370117
14,3.82461142539978
15,3.777081489562988
16,3.723225116729736
17,3.668088436126709
18,3.608304262161255
19,3.548004627227783
20,3.483891248703003
21,3.4125943183898926
22,3.339750289916992
23,3.263582468032837
24,3.181270837783813
25,3.0961802005767822
26,3.005748748779297
27,2.911438465118408
28,2.80735445022583
29,2.699094772338867
30,2.586145639419556
31,2.4694833755493164
32,2.3411495685577397
33,2.213494062423706
34,2.0806922912597656
35,1.9461686611175537
36,1.8098554611206052
37,1.676551103591919
38,1.5455853939056396
39,1.4173671007156372
40,1.299128532409668
41,1.182010054588318
42,1.075803518295288
43,0.9775640964508056
44,0.8827297687530518
45,0.8046088814735413
46,0.7271150946617126
47,0.6641244292259216
48,0.599001407623291
49,0.5457246899604797
50,0.5032489895820618
51,0.4589996039867401
52,0.4248844087123871
53,0.3914801776409149
54,0.3639555871486664
55,0.3438552618026733
56,0.3230541944503784
57,0.3033777475357055
58,0.2902114391326904
59,0.2757974565029144
60,0.2614544630050659
61,0.2517355978488922
62,0.2433225810527801
63,0.237292930483818
64,0.2302002310752868
65,0.2199974358081817
66,0.2167312502861023
67,0.2091059535741806
68,0.2082824259996414
69,0.2030680477619171
70,0.1973525881767273
71,0.1937274187803268
72,0.1916462928056717
73,0.190954640507698
74,0.1868302226066589
75,0.1816512048244476
76,0.1823917180299759
77,0.1810035407543182
78,0.1736097335815429
79,0.1765826046466827
80,0.1727502793073654
81,0.1744209975004196
82,0.1681340187788009
83,0.1694713532924652
84,0.169160708785057
85,0.1679380983114242
86,0.1668005287647247
87,0.1634044349193573
88,0.1636993885040283
89,0.1605967283248901
90,0.1612474769353866
91,0.1604498773813247
92,0.1589611172676086
93,0.157624751329422
94,0.1564299464225769
95,0.1556553989648819
96,0.1552205383777618
97,0.1532890051603317
98,0.155309647321701
99,0.1559668928384781
100,0.1540078818798065
